seq,rand,correct_solution,testee_solution,correct
3934,-7088369624527796416,9211849133115319954,9211849133115319954,true
3935,-5534868883281047629,9211849133115319954,9211849133115319954,true
3936,5424892347289746255,9211849133115319954,9211849133115319954,true
3937,1805267380881877002,9211849133115319954,9211849133115319954,true
3938,-1866976014500850650,9211849133115319954,9211849133115319954,true
3939,2960980072958107565,9211849133115319954,9211849133115319954,true
3940,8376620015250474706,9211849133115319954,9211849133115319954,true
3941,4952324005963200725,9211849133115319954,9211849133115319954,true
3942,-3766262047514968122,9211849133115319954,9211849133115319954,true
3943,8658880699587825322,9211849133115319954,9211849133115319954,true
3944,-3571620260728759574,9211849133115319954,9211849133115319954,true
3945,6512997731122571203,9211849133115319954,9211849133115319954,true
3946,407863440054555887,9211849133115319954,9211849133115319954,true
3947,-371733008439576114,9211849133115319954,9211849133115319954,true
3948,2631139162933644082,9211849133115319954,9211849133115319954,true
3949,-3451683396381163770,9211849133115319954,9211849133115319954,true
3950,2109888797172623378,9211849133115319954,9211849133115319954,true
3951,6671722695316208458,9211849133115319954,9211849133115319954,true
3952,-571900144957212159,9211849133115319954,9211849133115319954,true
3953,2122308834941062593,9211849133115319954,9211849133115319954,true
3954,-3271322622149855702,9211849133115319954,9211849133115319954,true
3955,-52307454888780763,8919432222377165650,8919432222377165650,true
3956,-3132156010467632145,8919432222377165650,8919432222377165650,true
3957,-8269896209411950084,8919432222377165650,8919432222377165650,true
3958,5491812940172522394,8919432222377165650,8919432222377165650,true
3959,-1847552205070856289,8919432222377165650,8919432222377165650,true
3960,4893853927622939079,8919432222377165650,8919432222377165650,true
3961,-3703040546300686883,8813511668817569723,8813511668817569723,true
3962,-6899890521186719879,8813511668817569723,8813511668817569723,true
3963,-2478646480132826569,8813511668817569723,8813511668817569723,true
3964,4253760519251018476,8813511668817569723,8813511668817569723,true
3965,9160640314249184460,9160640314249184460,9160640314249184460,true
3966,5203261492055724358,9160640314249184460,9160640314249184460,true
3967,-4951210895057148218,9160640314249184460,9160640314249184460,true
3968,-8936329577324568252,9160640314249184460,9160640314249184460,true
3969,3459947696947397344,9160640314249184460,9160640314249184460,true
3970,-2066350715539198093,9160640314249184460,9160640314249184460,true
3971,8267392099002425701,9160640314249184460,9160640314249184460,true
3972,4554531546619334152,9160640314249184460,9160640314249184460,true
3973,2594338237935546832,9160640314249184460,9160640314249184460,true
3974,5991769757544692461,9160640314249184460,9160640314249184460,true
3975,8589658147043190338,9160640314249184460,9160640314249184460,true
3976,6021318750882131968,9160640314249184460,9160640314249184460,true
3977,8008804803037966861,9160640314249184460,9160640314249184460,true
3978,-8749641951781582265,9160640314249184460,9160640314249184460,true
3979,7170199718311594742,9160640314249184460,9160640314249184460,true
3980,1448798837000842248,9160640314249184460,9160640314249184460,true
3981,2638625985617562775,9160640314249184460,9160640314249184460,true
3982,3157448873337850384,9160640314249184460,9160640314249184460,true
3983,-2225762771957190435,9160640314249184460,9160640314249184460,true
3984,1158276531562389308,9160640314249184460,9160640314249184460,true
3985,-2687620973482140204,9160640314249184460,9160640314249184460,true
3986,-3790108302874653690,9160640314249184460,9160640314249184460,true
3987,5250589354966676374,9160640314249184460,9160640314249184460,true
3988,-4870373664707664867,9160640314249184460,9160640314249184460,true
3989,8308093142835641479,9160640314249184460,9160640314249184460,true
3990,-3815413875049504132,9160640314249184460,9160640314249184460,true
3991,7920635827705614376,9160640314249184460,9160640314249184460,true
3992,-9010169546158453030,9160640314249184460,9160640314249184460,true
3993,29201383639967029,9160640314249184460,9160640314249184460,true
3994,6102647539034760166,9160640314249184460,9160640314249184460,true
3995,8506170783833806989,9160640314249184460,9160640314249184460,true
3996,-3667919554073983861,9160640314249184460,9160640314249184460,true
3997,-3015487530301987842,9160640314249184460,9160640314249184460,true
3998,-4211099390992712435,9160640314249184460,9160640314249184460,true
3999,1890852951427628347,9160640314249184460,9160640314249184460,true
4000,-7358577034883229245,9160640314249184460,9160640314249184460,true
4001,-6834066216467092344,9160640314249184460,9160640314249184460,true
4002,-6867262379241940953,9160640314249184460,9160640314249184460,true
4003,-591805402182693577,9160640314249184460,9160640314249184460,true
4004,9045918443517110049,9160640314249184460,9160640314249184460,true
4005,9073517990402421201,9160640314249184460,9160640314249184460,true
4006,-1412104433659976361,9160640314249184460,9160640314249184460,true
4007,-2258790514186372540,9160640314249184460,9160640314249184460,true
4008,3359892851203183585,9160640314249184460,9160640314249184460,true
4009,2867787129888834037,9160640314249184460,9160640314249184460,true
4010,5995426106112806356,9160640314249184460,9160640314249184460,true
4011,-6920528810958268176,9160640314249184460,9160640314249184460,true
4012,-5130297134378184018,9160640314249184460,9160640314249184460,true
4013,-405623443386845350,9160640314249184460,9160640314249184460,true
4014,-7207314603586844639,9160640314249184460,9160640314249184460,true
4015,-1302001824769434814,9160640314249184460,9160640314249184460,true
4016,-5571047826300282395,9160640314249184460,9160640314249184460,true
4017,-328995691715596431,9160640314249184460,9160640314249184460,true
4018,-5733838380910177003,9160640314249184460,9160640314249184460,true
4019,-6514419009093039779,9160640314249184460,9160640314249184460,true
4020,-4510699017444227882,9160640314249184460,9160640314249184460,true
4021,-1685624460321890008,9160640314249184460,9160640314249184460,true
4022,6176107196040873000,9160640314249184460,9160640314249184460,true
4023,8592066262554941696,9160640314249184460,9160640314249184460,true
4024,-6387786259509216563,9160640314249184460,9160640314249184460,true
4025,8991476435462841734,9160640314249184460,9160640314249184460,true
4026,4466576430439803026,9160640314249184460,9160640314249184460,true
4027,-2523354102821668614,9160640314249184460,9160640314249184460,true
4028,-1081631229838232120,9160640314249184460,9160640314249184460,true
4029,-4475632978574385408,9160640314249184460,9160640314249184460,true
4030,6742392881594799869,9160640314249184460,9160640314249184460,true
4031,7352027918257102358,9160640314249184460,9160640314249184460,true
4032,4939555486728992264,9160640314249184460,9160640314249184460,true
4033,2426789724757239791,9160640314249184460,9160640314249184460,true
4034,6967761443654093081,9160640314249184460,9160640314249184460,true
4035,-5606220390520835530,9160640314249184460,9160640314249184460,true
4036,6305342881998979607,9160640314249184460,9160640314249184460,true
4037,-822207430378348865,9160640314249184460,9160640314249184460,true
4038,-6286101204635660196,9160640314249184460,9160640314249184460,true
4039,-369899620713861290,9160640314249184460,9160640314249184460,true
4040,-4076637062374412326,9160640314249184460,9160640314249184460,true
4041,1916578854730624868,9160640314249184460,9160640314249184460,true
4042,3783170553080750421,9160640314249184460,9160640314249184460,true
4043,6906617244254003978,9160640314249184460,9160640314249184460,true
4044,7242299589048444747,9160640314249184460,9160640314249184460,true
4045,3445383760432038380,9160640314249184460,9160640314249184460,true
4046,6276648310799787133,9160640314249184460,9160640314249184460,true
4047,-3905796787313658166,9160640314249184460,9160640314249184460,true
4048,-9075475828629736512,9160640314249184460,9160640314249184460,true
4049,-5495181237165893911,9160640314249184460,9160640314249184460,true
4050,4545652290935732192,9160640314249184460,9160640314249184460,true
4051,2100405932929021483,9160640314249184460,9160640314249184460,true
4052,-1489012643765287251,9160640314249184460,9160640314249184460,true
4053,5796578431151029012,9160640314249184460,9160640314249184460,true
4054,7630112802990779874,9160640314249184460,9160640314249184460,true
4055,-2185502648836119055,9160640314249184460,9160640314249184460,true
4056,3272145621188515117,9160640314249184460,9160640314249184460,true
4057,2348239798523945254,9160640314249184460,9160640314249184460,true
4058,-7272227910171427478,9160640314249184460,9160640314249184460,true
4059,3067252832714356377,9160640314249184460,9160640314249184460,true
4060,-2872621484844969590,9160640314249184460,9160640314249184460,true
4061,-4610122106064671492,9160640314249184460,9160640314249184460,true
4062,6984916967849403286,9160640314249184460,9160640314249184460,true
4063,2959763747774540658,9160640314249184460,9160640314249184460,true
4064,5081979374522473044,9160640314249184460,9160640314249184460,true
4065,7172809973974172384,9073517990402421201,9073517990402421201,true
4066,2412459600385098807,9073517990402421201,9073517990402421201,true
4067,-1063025640805387545,9073517990402421201,9073517990402421201,true
4068,7012582644653967239,9073517990402421201,9073517990402421201,true
4069,-7745424725496764205,9073517990402421201,9073517990402421201,true
4070,1657264767081407482,9073517990402421201,9073517990402421201,true
4071,-3915844851752333733,9073517990402421201,9073517990402421201,true
4072,-374667388342468992,9073517990402421201,9073517990402421201,true
4073,-5809442741157529392,9073517990402421201,9073517990402421201,true
4074,4596728263301315798,9073517990402421201,9073517990402421201,true
4075,9212481139623328644,9212481139623328644,9212481139623328644,true
4076,4471741814140863432,9212481139623328644,9212481139623328644,true
4077,8637445596999244180,9212481139623328644,9212481139623328644,true
4078,7114052240308184494,9212481139623328644,9212481139623328644,true
4079,6970348097379376393,9212481139623328644,9212481139623328644,true
4080,-3587625224860591927,9212481139623328644,9212481139623328644,true
4081,-1856150614937999237,9212481139623328644,9212481139623328644,true
4082,-2883687572010769812,9212481139623328644,9212481139623328644,true
4083,6570275350994717342,9212481139623328644,9212481139623328644,true
4084,-6674887391340282089,9212481139623328644,9212481139623328644,true
4085,9020502046311421186,9212481139623328644,9212481139623328644,true
4086,215751950803089843,9212481139623328644,9212481139623328644,true
4087,-931180093276724836,9212481139623328644,9212481139623328644,true
4088,-6415830324236122536,9212481139623328644,9212481139623328644,true
4089,-1250488663325015685,9212481139623328644,9212481139623328644,true
4090,-3382345392935533697,9212481139623328644,9212481139623328644,true
4091,4317716035325420324,9212481139623328644,9212481139623328644,true
4092,6414534452105252830,9212481139623328644,9212481139623328644,true
4093,422207239902305689,9212481139623328644,9212481139623328644,true
4094,-64517462293922383,9212481139623328644,9212481139623328644,true
4095,1774142210910676108,9212481139623328644,9212481139623328644,true
4096,-2984708252805257797,9212481139623328644,9212481139623328644,true
4097,7154035227093095241,9212481139623328644,9212481139623328644,true
4098,8768807508708746239,9212481139623328644,9212481139623328644,true
4099,-1349375951321200856,9212481139623328644,9212481139623328644,true
4100,7777790320607534272,9212481139623328644,9212481139623328644,true
4101,1478543285326350474,9212481139623328644,9212481139623328644,true
4102,892230826065605032,9212481139623328644,9212481139623328644,true
4103,8371668818736627473,9212481139623328644,9212481139623328644,true
4104,-859315256135062970,9212481139623328644,9212481139623328644,true
4105,-4888849990357847900,9212481139623328644,9212481139623328644,true
4106,-8816973771343354220,9212481139623328644,9212481139623328644,true
4107,4347753708148953217,9212481139623328644,9212481139623328644,true
4108,-8825588305103112073,9212481139623328644,9212481139623328644,true
4109,2796523738940300511,9212481139623328644,9212481139623328644,true
4110,-1778675687653298172,9212481139623328644,9212481139623328644,true
4111,-1658132499068520721,9212481139623328644,9212481139623328644,true
4112,-2119171740956470694,9212481139623328644,9212481139623328644,true
4113,-1658756937703069064,9212481139623328644,9212481139623328644,true
4114,1124410842072345039,9212481139623328644,9212481139623328644,true
4115,2973761011250705264,9212481139623328644,9212481139623328644,true
4116,5264118843539357261,9212481139623328644,9212481139623328644,true
4117,-1543161296466406334,9212481139623328644,9212481139623328644,true
4118,-8896791784278514362,9212481139623328644,9212481139623328644,true
4119,-7647998889786044028,9212481139623328644,9212481139623328644,true
4120,1326307709297364841,9212481139623328644,9212481139623328644,true
4121,1519331960006901221,9212481139623328644,9212481139623328644,true
4122,7480963978106670265,9212481139623328644,9212481139623328644,true
4123,-1977530366486472283,9212481139623328644,9212481139623328644,true
4124,-7987537378508741602,9212481139623328644,9212481139623328644,true
4125,4515017807735178272,9212481139623328644,9212481139623328644,true
4126,79952415810384376,9212481139623328644,9212481139623328644,true
4127,-2946495275939675746,9212481139623328644,9212481139623328644,true
4128,-2414461193337238927,9212481139623328644,9212481139623328644,true
4129,-3619961647263451326,9212481139623328644,9212481139623328644,true
4130,-7355916344944328710,9212481139623328644,9212481139623328644,true
4131,-1898745282902607524,9212481139623328644,9212481139623328644,true
4132,4899165582891528022,9212481139623328644,9212481139623328644,true
4133,-4825473468180084232,9212481139623328644,9212481139623328644,true
4134,3709762935370814078,9212481139623328644,9212481139623328644,true
4135,-8110163237873384613,9212481139623328644,9212481139623328644,true
4136,-7247471170156568818,9212481139623328644,9212481139623328644,true
4137,3204176857924551834,9212481139623328644,9212481139623328644,true
4138,551173899658517096,9212481139623328644,9212481139623328644,true
4139,5260216725228578240,9212481139623328644,9212481139623328644,true
4140,2265843015960527800,9212481139623328644,9212481139623328644,true
4141,-2299315252364212406,9212481139623328644,9212481139623328644,true
4142,-184768693452396724,9212481139623328644,9212481139623328644,true
4143,2902915375257682892,9212481139623328644,9212481139623328644,true
4144,-588185173927870815,9212481139623328644,9212481139623328644,true
4145,7086727585315029248,9212481139623328644,9212481139623328644,true
4146,6187792109821147337,9212481139623328644,9212481139623328644,true
4147,-8776256432613764946,9212481139623328644,9212481139623328644,true
4148,-4044830036803630375,9212481139623328644,9212481139623328644,true
4149,3575136671469699596,9212481139623328644,9212481139623328644,true
4150,4879180307512556764,9212481139623328644,9212481139623328644,true
4151,4443697673112470916,9212481139623328644,9212481139623328644,true
4152,2373906798916785763,9212481139623328644,9212481139623328644,true
4153,-9131368425767870422,9212481139623328644,9212481139623328644,true
4154,-1132698925784302674,9212481139623328644,9212481139623328644,true
4155,-2122424675139633831,9212481139623328644,9212481139623328644,true
4156,8871657884228422632,9212481139623328644,9212481139623328644,true
4157,8915307832837510610,9212481139623328644,9212481139623328644,true
4158,-7280140066218677973,9212481139623328644,9212481139623328644,true
4159,5341152217624174189,9212481139623328644,9212481139623328644,true
4160,-1881621327151768984,9212481139623328644,9212481139623328644,true
4161,6257176575792575817,9212481139623328644,9212481139623328644,true
4162,-2896706872045128795,9212481139623328644,9212481139623328644,true
4163,2501074248747356292,9212481139623328644,9212481139623328644,true
4164,5126082700599083544,9212481139623328644,9212481139623328644,true
4165,6597761598661117292,9212481139623328644,9212481139623328644,true
4166,846361291769191619,9212481139623328644,9212481139623328644,true
4167,-3750286983546906620,9212481139623328644,9212481139623328644,true
4168,-615703721791499258,9212481139623328644,9212481139623328644,true
4169,7989626142724332731,9212481139623328644,9212481139623328644,true
4170,1422152151380711445,9212481139623328644,9212481139623328644,true
4171,-5967053221853173087,9212481139623328644,9212481139623328644,true
4172,2254058577561210863,9212481139623328644,9212481139623328644,true
4173,-5357500536754508156,9212481139623328644,9212481139623328644,true
4174,5979422351179998330,9212481139623328644,9212481139623328644,true
4175,-768593798680256530,9020502046311421186,9020502046311421186,true
4176,6041820255706020291,9020502046311421186,9020502046311421186,true
4177,7786452267316311416,9020502046311421186,9020502046311421186,true
4178,7069573541544969183,9020502046311421186,9020502046311421186,true
4179,-288286907052297733,9020502046311421186,9020502046311421186,true
4180,-8333482470827475529,9020502046311421186,9020502046311421186,true
4181,-4360671632433229076,9020502046311421186,9020502046311421186,true
4182,8072172708103968099,9020502046311421186,9020502046311421186,true
4183,-360377729490315550,9020502046311421186,9020502046311421186,true
4184,-5747581128340963565,9020502046311421186,9020502046311421186,true
4185,-790371610364909388,8915307832837510610,8915307832837510610,true
4186,-2056525938342862393,8915307832837510610,8915307832837510610,true
4187,2324566717272904667,8915307832837510610,8915307832837510610,true
4188,2475257991119840008,8915307832837510610,8915307832837510610,true
4189,-8429905115809016924,8915307832837510610,8915307832837510610,true
4190,5780083264396886963,8915307832837510610,8915307832837510610,true
4191,4723661343838790114,8915307832837510610,8915307832837510610,true
4192,-5782289587444046567,8915307832837510610,8915307832837510610,true
4193,-6626837708559389952,8915307832837510610,8915307832837510610,true
4194,1176936632905884911,8915307832837510610,8915307832837510610,true
4195,-1918531110608657880,8915307832837510610,8915307832837510610,true
4196,-8279260910636035555,8915307832837510610,8915307832837510610,true
4197,7679139497069327912,8915307832837510610,8915307832837510610,true
4198,7899011391068321612,8915307832837510610,8915307832837510610,true
4199,-5076051819853500811,8915307832837510610,8915307832837510610,true
4200,2537902672677225371,8915307832837510610,8915307832837510610,true
4201,-8289430926040862383,8915307832837510610,8915307832837510610,true
4202,7412774909865425649,8915307832837510610,8915307832837510610,true
4203,891975994153190252,8915307832837510610,8915307832837510610,true
4204,3981087580409684936,8915307832837510610,8915307832837510610,true
4205,5150854793457355533,8915307832837510610,8915307832837510610,true
4206,2019321554503519416,8915307832837510610,8915307832837510610,true
4207,-8641510706301447613,8915307832837510610,8915307832837510610,true
4208,-395888267259203188,8915307832837510610,8915307832837510610,true
4209,-1320682675134885423,8915307832837510610,8915307832837510610,true
4210,3572628818959984401,8915307832837510610,8915307832837510610,true
4211,1672964417200722825,8915307832837510610,8915307832837510610,true
4212,7789650952044669060,8915307832837510610,8915307832837510610,true
4213,-7636724971449771362,8915307832837510610,8915307832837510610,true
4214,2830531317078735503,8915307832837510610,8915307832837510610,true
4215,-8994428323820108822,8915307832837510610,8915307832837510610,true
4216,2197305865534923185,8915307832837510610,8915307832837510610,true
4217,5022087890994038688,8915307832837510610,8915307832837510610,true
4218,-675379759127241168,8915307832837510610,8915307832837510610,true
4219,2610234030034587875,8915307832837510610,8915307832837510610,true
4220,7861462660132489039,8915307832837510610,8915307832837510610,true
4221,6673400326662504233,8915307832837510610,8915307832837510610,true
4222,7083054411078943730,8915307832837510610,8915307832837510610,true
4223,2689748866866446043,8915307832837510610,8915307832837510610,true
4224,2569682584044117206,8915307832837510610,8915307832837510610,true
4225,3685491758442044185,8915307832837510610,8915307832837510610,true
4226,8876181454638890300,8915307832837510610,8915307832837510610,true
4227,5909008604246900408,8915307832837510610,8915307832837510610,true
4228,-5103235017398742028,8915307832837510610,8915307832837510610,true
4229,6917972474605541834,8915307832837510610,8915307832837510610,true
4230,1256560470499579496,8915307832837510610,8915307832837510610,true
4231,8463717607412434719,8915307832837510610,8915307832837510610,true
4232,566988715665812542,8915307832837510610,8915307832837510610,true
4233,-3069281353974810786,8915307832837510610,8915307832837510610,true
4234,-2576855553028514408,8915307832837510610,8915307832837510610,true
4235,-1027078618035664622,8915307832837510610,8915307832837510610,true
4236,-5742150942186851592,8915307832837510610,8915307832837510610,true
4237,7459150252139448455,8915307832837510610,8915307832837510610,true
4238,226746729096160512,8915307832837510610,8915307832837510610,true
4239,-1241506649683558332,8915307832837510610,8915307832837510610,true
4240,881894711349263515,8915307832837510610,8915307832837510610,true
4241,-6935288376671664150,8915307832837510610,8915307832837510610,true
4242,-2256857809661940939,8915307832837510610,8915307832837510610,true
4243,1695875708805571975,8915307832837510610,8915307832837510610,true
4244,-2116665550317870155,8915307832837510610,8915307832837510610,true
4245,-3624417013852536633,8915307832837510610,8915307832837510610,true
4246,3302143946822988570,8915307832837510610,8915307832837510610,true
4247,-4779471572591455246,8915307832837510610,8915307832837510610,true
4248,111528293843818985,8915307832837510610,8915307832837510610,true
4249,-5455664428143478388,8915307832837510610,8915307832837510610,true
4250,4498613450903328355,8915307832837510610,8915307832837510610,true
4251,8202321217661594896,8915307832837510610,8915307832837510610,true
4252,2757525085828358515,8915307832837510610,8915307832837510610,true
4253,6788656731312102228,8915307832837510610,8915307832837510610,true
4254,3549587414143099847,8915307832837510610,8915307832837510610,true
4255,3600447032925613022,8915307832837510610,8915307832837510610,true
4256,3548582435393136020,8915307832837510610,8915307832837510610,true
4257,8831755609418209718,8876181454638890300,8876181454638890300,true
4258,-7354063129101616489,8876181454638890300,8876181454638890300,true
4259,8295438083083829789,8876181454638890300,8876181454638890300,true
4260,3376584591882477572,8876181454638890300,8876181454638890300,true
4261,5099663356249614206,8876181454638890300,8876181454638890300,true
4262,-5696986454800336615,8876181454638890300,8876181454638890300,true
4263,2113456868150454368,8876181454638890300,8876181454638890300,true
4264,4623514702166222337,8876181454638890300,8876181454638890300,true
4265,3623183747542805240,8876181454638890300,8876181454638890300,true
4266,-6292063962819543853,8876181454638890300,8876181454638890300,true
4267,3241148899429357449,8876181454638890300,8876181454638890300,true
4268,7427970304004093697,8876181454638890300,8876181454638890300,true
4269,-2051840207091757342,8876181454638890300,8876181454638890300,true
4270,-6853201511122497949,8876181454638890300,8876181454638890300,true
4271,-4156404217018759384,8876181454638890300,8876181454638890300,true
4272,4309944348485046087,8876181454638890300,8876181454638890300,true
4273,-2801991692332553582,8876181454638890300,8876181454638890300,true
4274,8708378019534648036,8876181454638890300,8876181454638890300,true
4275,-3724186592028150958,8876181454638890300,8876181454638890300,true
4276,-1826954805647863538,8876181454638890300,8876181454638890300,true
4277,2682976722548248489,8876181454638890300,8876181454638890300,true
4278,2956735948159378125,8876181454638890300,8876181454638890300,true
4279,8408365969956823552,8876181454638890300,8876181454638890300,true
4280,3366319660137504419,8876181454638890300,8876181454638890300,true
4281,6919461367026528534,8876181454638890300,8876181454638890300,true
4282,6402685569072681418,8876181454638890300,8876181454638890300,true
4283,7679973627817969907,8876181454638890300,8876181454638890300,true
4284,-7508050601665166459,8876181454638890300,8876181454638890300,true
4285,704177919587409362,8876181454638890300,8876181454638890300,true
4286,-3994963215215548995,8876181454638890300,8876181454638890300,true
4287,-5715463016972114550,8876181454638890300,8876181454638890300,true
4288,-5508628451184267901,8876181454638890300,8876181454638890300,true
4289,963143767964110522,8876181454638890300,8876181454638890300,true
4290,7780553250939386108,8876181454638890300,8876181454638890300,true
4291,-6457327263154499856,8876181454638890300,8876181454638890300,true
4292,-2754964122190146523,8876181454638890300,8876181454638890300,true
4293,-4296008779852644475,8876181454638890300,8876181454638890300,true
4294,-6929347065873619833,8876181454638890300,8876181454638890300,true
4295,7630725314456602119,8876181454638890300,8876181454638890300,true
4296,6737962552924153690,8876181454638890300,8876181454638890300,true
4297,8848048714997786171,8876181454638890300,8876181454638890300,true
4298,7574105730651384596,8876181454638890300,8876181454638890300,true
4299,7448512123815725159,8876181454638890300,8876181454638890300,true
4300,5905362231510076162,8876181454638890300,8876181454638890300,true
4301,3403108383410179618,8876181454638890300,8876181454638890300,true
4302,5555394123919089588,8876181454638890300,8876181454638890300,true
4303,8524422460910840067,8876181454638890300,8876181454638890300,true
4304,2657587356350070332,8876181454638890300,8876181454638890300,true
4305,-7129562312609141350,8876181454638890300,8876181454638890300,true
4306,-4216216626963794519,8876181454638890300,8876181454638890300,true
4307,347151340389823716,8876181454638890300,8876181454638890300,true
4308,5122458110920708455,8876181454638890300,8876181454638890300,true
4309,631127798060524165,8876181454638890300,8876181454638890300,true
4310,2588905865305897652,8876181454638890300,8876181454638890300,true
4311,-6461551762787211451,8876181454638890300,8876181454638890300,true
4312,-3642122780037937992,8876181454638890300,8876181454638890300,true
4313,4803911872939132091,8876181454638890300,8876181454638890300,true
4314,145441283733077580,8876181454638890300,8876181454638890300,true
4315,6672830626921897080,8876181454638890300,8876181454638890300,true
4316,1133264492165523205,8876181454638890300,8876181454638890300,true
4317,-2450016146215297067,8876181454638890300,8876181454638890300,true
4318,4268476106668104717,8876181454638890300,8876181454638890300,true
4319,7766093008240878639,8876181454638890300,8876181454638890300,true
4320,8245417926794043401,8876181454638890300,8876181454638890300,true
4321,-5253229093278851177,8876181454638890300,8876181454638890300,true
4322,7594446920890760967,8876181454638890300,8876181454638890300,true
4323,8412112232853834148,8876181454638890300,8876181454638890300,true
4324,838099623729967286,8876181454638890300,8876181454638890300,true
4325,6039273863025949003,8876181454638890300,8876181454638890300,true
4326,6803460175670771233,8848048714997786171,8848048714997786171,true
4327,8762429700758329918,8848048714997786171,8848048714997786171,true
4328,9129273410123796137,9129273410123796137,9129273410123796137,true
4329,4785423766737518177,9129273410123796137,9129273410123796137,true
4330,2696961548052401368,9129273410123796137,9129273410123796137,true
4331,-2847681784728001224,9129273410123796137,9129273410123796137,true
4332,-4666362704631973567,9129273410123796137,9129273410123796137,true
4333,5364642068907436462,9129273410123796137,9129273410123796137,true
4334,5117317760233983547,9129273410123796137,9129273410123796137,true
4335,-1122705499927344392,9129273410123796137,9129273410123796137,true
4336,1771805251023798733,9129273410123796137,9129273410123796137,true
4337,2554033809566024777,9129273410123796137,9129273410123796137,true
4338,-6323364468185754260,9129273410123796137,9129273410123796137,true
4339,-2891158152912437474,9129273410123796137,9129273410123796137,true
4340,-7578397328561065801,9129273410123796137,9129273410123796137,true
4341,3773072361973013391,9129273410123796137,9129273410123796137,true
4342,-8481558478591597450,9129273410123796137,9129273410123796137,true
4343,-4596879644212198745,9129273410123796137,9129273410123796137,true
4344,7621104612487218712,9129273410123796137,9129273410123796137,true
4345,2422815619286207433,9129273410123796137,9129273410123796137,true
4346,-8129272821392387158,9129273410123796137,9129273410123796137,true
4347,8682271945316050993,9129273410123796137,9129273410123796137,true
4348,-5914850484015566953,9129273410123796137,9129273410123796137,true
4349,4666249774487419418,9129273410123796137,9129273410123796137,true
4350,-4776115688154227621,9129273410123796137,9129273410123796137,true
4351,4050983267078775353,9129273410123796137,9129273410123796137,true
4352,-566988456620553272,9129273410123796137,9129273410123796137,true
4353,4547428887293747704,9129273410123796137,9129273410123796137,true
4354,8679107300044717713,9129273410123796137,9129273410123796137,true
4355,-7834955357720761523,9129273410123796137,9129273410123796137,true
4356,5945308403185675550,9129273410123796137,9129273410123796137,true
4357,2870463741913012278,9129273410123796137,9129273410123796137,true
4358,-3783861830186905477,9129273410123796137,9129273410123796137,true
4359,3902027643999953206,9129273410123796137,9129273410123796137,true
4360,-9154571065002249844,9129273410123796137,9129273410123796137,true
4361,-8467772540700531648,9129273410123796137,9129273410123796137,true
4362,-5546998811464693981,9129273410123796137,9129273410123796137,true
4363,5708605021423514880,9129273410123796137,9129273410123796137,true
4364,-6962124257949338530,9129273410123796137,9129273410123796137,true
4365,-5873431069595774270,9129273410123796137,9129273410123796137,true
4366,-7602775983143751008,9129273410123796137,9129273410123796137,true
4367,-5006033379562115316,9129273410123796137,9129273410123796137,true
4368,2026252118458950938,9129273410123796137,9129273410123796137,true
4369,7944327065564515347,9129273410123796137,9129273410123796137,true
4370,8542742700697937183,9129273410123796137,9129273410123796137,true
4371,6782735823438130518,9129273410123796137,9129273410123796137,true
4372,-7488368884480894384,9129273410123796137,9129273410123796137,true
4373,5639830985364993964,9129273410123796137,9129273410123796137,true
4374,4807302740682188349,9129273410123796137,9129273410123796137,true
4375,-8633062505900593405,9129273410123796137,9129273410123796137,true
4376,6994184557395879876,9129273410123796137,9129273410123796137,true
4377,2291724927009605350,9129273410123796137,9129273410123796137,true
4378,-6799505124834970365,9129273410123796137,9129273410123796137,true
4379,4527752710957409015,9129273410123796137,9129273410123796137,true
4380,-2889099057907220163,9129273410123796137,9129273410123796137,true
4381,7585933675787414605,9129273410123796137,9129273410123796137,true
4382,2050152701531319889,9129273410123796137,9129273410123796137,true
4383,5982302328968188678,9129273410123796137,9129273410123796137,true
4384,-5516171465858031014,9129273410123796137,9129273410123796137,true
4385,-3134176798167704935,9129273410123796137,9129273410123796137,true
4386,3436752653965608531,9129273410123796137,9129273410123796137,true
4387,-2685805439307318976,9129273410123796137,9129273410123796137,true
4388,-308540669282897465,9129273410123796137,9129273410123796137,true
4389,6564813661199940013,9129273410123796137,9129273410123796137,true
4390,-1972852903309273045,9129273410123796137,9129273410123796137,true
4391,8069180417053645973,9129273410123796137,9129273410123796137,true
4392,3505778920295474208,9129273410123796137,9129273410123796137,true
4393,-2224303606466323762,9129273410123796137,9129273410123796137,true
4394,2826737111036823427,9129273410123796137,9129273410123796137,true
4395,-4639267644026067308,9129273410123796137,9129273410123796137,true
4396,-3881419974804474335,9129273410123796137,9129273410123796137,true
4397,-3286898047786531545,9129273410123796137,9129273410123796137,true
4398,190376366064158447,9129273410123796137,9129273410123796137,true
4399,3852424503608864913,9129273410123796137,9129273410123796137,true
4400,365246713556865531,9129273410123796137,9129273410123796137,true
4401,7434826551359022768,9129273410123796137,9129273410123796137,true
4402,-4805539190755760153,9129273410123796137,9129273410123796137,true
4403,3778601186947477746,9129273410123796137,9129273410123796137,true
4404,-860048553963080976,9129273410123796137,9129273410123796137,true
4405,-904829524280745651,9129273410123796137,9129273410123796137,true
4406,-3378860503767515680,9129273410123796137,9129273410123796137,true
4407,3818087418200174135,9129273410123796137,9129273410123796137,true
4408,9075625158351321574,9129273410123796137,9129273410123796137,true
4409,-4856051923200908488,9129273410123796137,9129273410123796137,true
